gender,SeniorCitizen,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card__automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
0,1,1,0.4722222222222222,1,1,0.6098654708520179,0.3115047311331641,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1.0,1,1,0.6846038863976084,0.7167435956612047,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0.6805555555555555,1,0,0.2531141006477329,0.24085506577429036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.09722222222222221,1,1,0.5276532137518685,0.05734479575351951,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,1,0,0.05555555555555555,1,0,0.016442451420029924,0.008383337179783061,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.8333333333333333,1,1,0.6058794220229199,0.547680590814678,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1.0,1,0,0.06576980568011961,0.1984883452573275,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0.5833333333333333,1,1,0.7349277528649727,0.44502654050311563,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0.3611111111111111,1,1,0.6512207274539114,0.23676436648972998,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0.20833333333333331,1,1,0.5560538116591929,0.12867528271405496,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0.25,1,1,0.5610363726955656,0.1472190168474498,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.4444444444444444,1,1,0.8266068759342301,0.3826563581813986,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0.16666666666666666,1,1,0.8266068759342301,0.13844334179552273,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0.6944444444444444,1,1,0.8320876930742404,0.6054350334641126,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0.4305555555555555,1,1,0.7513702042850026,0.3370643895684283,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0.41666666666666663,1,0,0.06925759840558052,0.08129471497807524,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0.41666666666666663,1,1,0.4593921275535626,0.21574544195707362,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0.1388888888888889,1,1,0.013951170901843585,0.02070736210477729,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0.6666666666666666,0,0,0.27055306427503734,0.24112047080544657,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,0,1.0,1,1,0.9701046337817639,0.9721786291253174,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0.013888888888888888,1,1,0.2590931738913802,0.0029540733902607887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0.18055555555555555,1,0,0.43248629795715,0.08438726055850451,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0.38888888888888884,1,0,0.7792725460886896,0.30758712208631434,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0.05555555555555555,1,0,0.46985550572994517,0.025201938610662358,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1,0.38888888888888884,1,0,0.31390134529147984,0.16056427417493654,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.8333333333333333,1,0,0.7229696063776783,0.6271174705746595,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0.7222222222222222,1,1,0.8435475834578975,0.6168936072005539,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0.375,1,1,0.3622321873442951,0.1721093930302331,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0.9305555555555555,1,1,0.866965620328849,0.8096930533117933,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,1,0,0.027777777777777776,1,1,0.7533632286995516,0.01879759981537041,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,1.0,1,1,0.8704534130543099,0.8782656358181399,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0.38888888888888884,1,0,0.3612356751370205,0.17294022617124397,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0.05555555555555555,1,1,0.7055306427503738,0.03777982921763213,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.875,1,0,0.8953662182361734,0.7802100161550889,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0.027777777777777776,1,0,0.020926756352765336,0.0022444034156473575,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0.736111111111111,1,0,0.8081714000996513,0.6237537502884837,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0,1,0,0.3472222222222222,1,1,0.841056302939711,0.30480036925917375,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,0.9305555555555555,1,1,0.9068261086198307,0.8380798522963305,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,1,0,0.2638888888888889,1,1,0.7722969606377679,0.20298869143780293,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0.625,1,1,0.674638764324863,0.44341680129240707,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0.19444444444444442,1,1,0.4688589935226707,0.10602354027232865,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0.8194444444444444,0,0,0.1634280019930244,0.22634433417955227,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,0.027777777777777776,1,0,0.6193323368211261,0.019074544195707362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.06944444444444445,0,1,0.12057797708021925,0.017124394184168012,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.736111111111111,1,1,0.7478824115595417,0.5600507731363951,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,0,1.0,1,1,0.9053313403089188,0.9336487422109393,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,0.05555555555555555,1,0,0.056801195814648764,0.00626586660512347,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0.7638888888888888,1,1,0.8495266567015448,0.6528790676205861,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0.7083333333333333,1,1,0.8809167912306927,0.6323563351027003,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0.8194444444444444,1,1,0.8829098156452416,0.7077659819986153,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,1,0,0.4444444444444444,1,0,0.6068759342301944,0.29439187629817676,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.3194444444444444,1,0,0.35724962630792234,0.13878952227094393,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0.4583333333333333,1,0,0.6347782760338814,0.2982114008769905,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0.05555555555555555,1,0,0.3153961136023916,0.018526425109623816,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0.8055555555555555,1,1,0.9038365719980069,0.7356162012462497,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0.06944444444444445,1,1,0.07473841554559044,0.013408723747980616,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0.875,1,1,0.6806178375685102,0.6105123471036233,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0.16666666666666666,1,1,0.016940707523667192,0.02464804984998846,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,0.5138888888888888,1,0,0.5650224215246636,0.3046388183706439,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0.2222222222222222,1,1,0.5615346287992028,0.1281502423263328,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0.4583333333333333,1,1,0.6038863976083707,0.2951765520424648,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0.013888888888888888,1,1,0.013452914798206289,0.0001096238172167089,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.29166666666666663,1,0,0.5670154459392128,0.17907915993537965,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.3333333333333333,1,0,0.02640757349277531,0.05916801292407108,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0.3472222222222222,1,0,0.014947683109118093,0.05677359796907455,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,1.0,1,1,0.9187842551071251,0.9166166628202169,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,0.041666666666666664,1,1,0.58395615346288,0.025265405031156242,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
